uuid,model,text,kbli_code,votes_correct,majority_vote,unanimous,confidence_mean,confidence_std,individual_votes,individual_confidences
514149a8-c476-4e43-ddff-7df14d1677f9,gemini-2.5-flash-lite,buruh bongkar ubi kayu di pabrik bw dengan bayaran berdasarkan tonase. menghasilkan jada bongkar di bidang industri pengolahan ubi kayu menjadi tapioka,10621,3,True,True,0.9666666666666667,0.04714045207910316,"[True, True, True]","[1.0, 1.0, 0.9]"
e1bbadc0-7d04-4e41-3838-654a2ce2330c,gemini-2.5-flash-lite,mengolah batang sagu menjadi sagu mentah untuk di jual menghasilkan sagu mentah di bidang pembuatan sagu mentah dari batang sagu hasil kebun sendiri,10622,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
dfb9ebcf-5664-4b45-4b3a-d20fc67c87a8,gemini-2.5-flash-lite,membantu bapak di tempat kerja untuk mengolah batang poho sagu menjadi sagu mentah menghasilkan sagu mentah di bidang pembuatan sagu dari batang sagu hasil kebun sendiri,10622,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
cd543cc6-c0f2-486c-5009-07b9d9e562a5,gemini-2.5-flash-lite,membantu mengiling padi di huller keliling milik majikan menghasilkan beras di bidang industri penggilingan padi,10631,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
44e7c003-ce22-469b-c707-5cc634feb700,gemini-2.5-flash-lite,jasa penggilingan padi menghasilkan beras di bidang jasa penggilingan padi,10631,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
167c049b-8395-4865-328a-d1cf40a91bf2,gemini-2.5-flash-lite,menggiling dan menjemur padi diheler menghasilkan jasa menggiling dan menjemur padi di bidang penggilingan dan penjemuran padi di heler ud. tani maju,10631,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
579ef936-0772-4f09-d510-646508656dcb,gemini-2.5-flash-lite,menerima jasa penggilingan padi menghasilkan beras di bidang jasa penggilingan padi,10631,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
4d3b8f92-1d4c-49e3-5e69-12a92d64a01d,gemini-2.5-flash-lite,penggilingan padi milik sendiri ( selep ) menghasilkan jasa penggilingan padi di bidang penggilingan padi milik sendiri,10631,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
c0f86caf-1dd1-44c0-2e8d-2165a88e01d2,gemini-2.5-flash-lite,memasukkan beras ke dalam karung di pabrik penggilingan padi menghasilkan beras di bidang industri penggilingan padi,10631,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
3b398c03-cf31-4ae1-7514-ee4658d70c7e,gemini-2.5-flash-lite,menggiling padi menghasilkan padi sawah di bidang penggilingan padi,10631,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
20c1af92-e643-41b1-5f0f-74ed7a453cad,gemini-2.5-flash-lite,mengikat dan memasukan padi ke mesin pengolahan padik menjadi gabah menghasilkan gabah di bidang usaha jual beli padi (gabah) secara grosir,10631,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
61fedc2d-67eb-4370-e17d-ddac3c579f46,gemini-2.5-flash-lite,kuli panggul pabrik padi menghasilkan jasa kuli panggul padi di bidang pabrik beras rasa udang kasih sayang cv bumijaya,10631,3,True,True,0.9,0.0,"[True, True, True]","[0.9, 0.9, 0.9]"
b9e179da-b5b2-47c5-c39c-d4efee280d85,gemini-2.5-flash-lite,"penggilingan padi ( manggulin padi dari mobil ke penggilingan padi, desel padi ) menghasilkan padi dan beras di bidang jasa pertanian",10631,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
4b86605e-338f-4f8e-97ae-8d1fa6528115,gemini-2.5-flash-lite,buruh panggul beras pt buyung putra pangan menghasilkan jasa produksi di bidang industri penggilingan padi,10631,3,True,True,0.9766666666666666,0.020548046676563275,"[True, True, True]","[0.98, 1.0, 0.95]"
f4fa5c16-35ff-444e-9479-5de20d3f0128,gemini-2.5-flash-lite,industri penggilingan padi menghasilkan menggiling padi menjadi beras di bidang penggilingan padi milik sendiri,10631,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
83a0656b-1114-48a5-d2ae-f9cb0dd939fc,gemini-2.5-flash-lite,usaha penggilingan padi menghasilkan beras di bidang industri,10631,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
0e0673c0-2033-4ef7-0471-5f02c46cfa72,gemini-2.5-flash-lite,menggiling jagung dengan mesin penggiling jagung menghasilkan jagung di bidang jasa pertanian tanaman pangan milik sendiri,10632,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
bcd4b257-28a4-4650-23b4-57eaf8bd2436,gemini-2.5-flash-lite,menumbuk beras menjadi tepung beras menghasilkan jasa tumbuk beras menjadi tepung di bidang jasa perseorangan,10633,3,True,True,0.9,0.0,"[True, True, True]","[0.9, 0.9, 0.9]"
4c0ac3e8-94d6-414e-fc2d-f285ebb90518,gemini-2.5-flash-lite,membantu mengantar maimunah kaplale ke pasar untuk berbelanja bahan makanan untuk roti. menghasilkan aneka roti manis di bidang industri roti rumahan,10710,1,False,False,0.9,0.0,"[False, False, True]","[0.9, 0.9, 0.9]"
8c2cfc80-5cfc-4137-d876-7f7a7efb48f8,gemini-2.5-flash-lite,membuat kue bolu menghasilkan jasa pembuatan kue di bidang mebuat kue,10710,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
446f8747-eedd-435d-f2f9-e6cb25dc3060,gemini-2.5-flash-lite,membuat makanan tradisional menghasilkan godok saka di bidang pengolahan ubi menjadi makanan,10710,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
b0141635-f066-409e-06d0-e8df7c326107,gemini-2.5-flash-lite,"membuat jajan rengginang, menggoreng, membungkus jajan rengginang menghasilkan jajan rengginang di bidang industri jajanan rengginang untuk dijual ke pengepul",10710,0,False,True,0.9166666666666666,0.023570226039551553,"[False, False, False]","[0.95, 0.9, 0.9]"
79979d93-3cf5-4ad5-31d3-70b299067ec0,gemini-2.5-flash-lite,membuat kue menghasilkan kue di bidang perdagangan makanan kue,10710,3,True,True,0.9,0.0,"[True, True, True]","[0.9, 0.9, 0.9]"
1a44365f-7bd2-4567-26d9-9d830dc1f288,gemini-2.5-flash-lite,membantu membuat kue tart di usaha rumahan milik orang lain (something sweet) menghasilkan kue tart di bidang industri pembuat kue tart rumahan,10710,3,True,True,0.9,0.0,"[True, True, True]","[0.9, 0.9, 0.9]"
3b276eaf-c63d-433f-01b5-ccc8d6dd5e8c,gemini-2.5-flash-lite,buruh packing di pabrik snack (ciki) menghasilkan jasa packing snack di bidang buruh pabrik,10710,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
df7b45af-ac5c-4646-7268-a3ebe7d64d7a,gemini-2.5-flash-lite,membuat dan mengantar pesanan snack dan nasi kotak menghasilkan jasa layanan snack dan nasi kotak di bidang produksi makanan kecil dan nasi kotak,10710,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
3483b1a9-6478-460a-035a-d537b22703fe,gemini-2.5-flash-lite,membuat aneka kue dirumah menghasilkan aneka kue di bidang industrial pengolahan dari tepung terigu menjadi aneka kue,10710,3,True,True,0.9666666666666667,0.04714045207910316,"[True, True, True]","[0.9, 1.0, 1.0]"
9bc7915d-5d61-4461-16b3-95f3b7a686fb,gemini-2.5-flash-lite,membuat makanan ringan menghasilkan kue kering di bidang pembuatan makanan ringan,10710,3,True,True,0.9,0.0,"[True, True, True]","[0.9, 0.9, 0.9]"
8d3e1004-b571-48cf-c38d-000b18d1c40e,gemini-2.5-flash-lite,bikin adonan dan cetak roti menghasilkan roti di bidang penyedia makanan roti,10710,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
5f43b1bd-504c-46de-81ec-806d536133e5,gemini-2.5-flash-lite,membuat roti manis menghasilkan beraneka macam roti manis di bidang produksi roti manis,10710,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
cd9aaeb8-f8c8-4262-8758-03380b1d1293,gemini-2.5-flash-lite,buruh pembuat roti menghasilkan roti di bidang industri roti,10710,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
724d7d7d-5bc8-4a5e-c52b-cc317fc4a2a1,gemini-2.5-flash-lite,membantu dalam produksi roti menghasilkan roti di bidang pembuatan roti di rumah sendiri,10710,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
bbc4a6dc-7233-4c64-c38b-9a645b551478,gemini-2.5-flash-lite,staf produksi toko roti kaigi bakery menghasilkan industri pengolahan di bidang toko roti kaigi bakery,10710,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
e3333d81-8573-4b41-d451-94995261c014,gemini-2.5-flash-lite,membuat kue kering menghasilkan kue kering di bidang industri produk roti dan kue,10710,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
e9c82d5d-0bdb-4316-8653-7e518c097940,gemini-2.5-flash-lite,melayani pembeli donat menghasilkan donat di bidang industri pengolahan,10710,3,True,True,0.9,0.0,"[True, True, True]","[0.9, 0.9, 0.9]"
3202ffa4-41ee-48e6-88af-6a4ffa9cb008,gemini-2.5-flash-lite,membuat dan menjual brownies milik orang lain menghasilkan jasa jual beli brownies di bidang toko brownies milik orang lain,10710,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
2ed3f321-d4a8-4057-94e7-5b5cd0a7effb,gemini-2.5-flash-lite,membuat kue roti manis menghasilkan kue roti manis di bidang industri pengolahan,10710,3,True,True,0.9666666666666667,0.04714045207910316,"[True, True, True]","[0.9, 1.0, 1.0]"
6391ee1c-883a-4683-0a4b-b804b4a66366,gemini-2.5-flash-lite,bagian mengepuk kacang di enting2 gepuk 2 holoe menghasilkan enting2 gepuk di bidang industri enting2 gepuk,10710,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
c7eafe51-32ca-4508-3aaf-f160b944ad89,gemini-2.5-flash-lite,"industri pengolahan kue basah menghasilkan bolu kukus, bolu gula merah, dll di bidang industri pengolahan kue basah",10710,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
004aec60-f3c9-4830-1259-691b4a9bee08,gemini-2.5-flash-lite,"membuat adonan kue, mengukus dan menggoreng kue menghasilkan bermacam jenis kue basah di bidang industri pengolahan kue basah milik sendiri",10710,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
96f7c082-5259-40cb-bb4f-706ab136a038,gemini-2.5-flash-lite,membuat kue kering (pia) menghasilkan kue kering (pia) di bidang industri pembuatan kue kering (pia) milik sendiri,10710,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
fa747225-4cec-4c39-e4e6-8ba7b899daec,gemini-2.5-flash-lite,pembuat roti di pabrik roti sharon menghasilkan roti di bidang penyedia makanan,10710,3,True,True,0.9833333333333334,0.023570226039551605,"[True, True, True]","[1.0, 1.0, 0.95]"
1a95eaf1-42f0-40c2-6baf-75f42b219809,gemini-2.5-flash-lite,membuat roti menghasilkan jasa produksi di bidang roti,10710,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
c7fd74eb-67be-4fcc-791f-bdeb168dc3e8,gemini-2.5-flash-lite,membuat roti menghasilkan roti di bidang pembuatan roti,10710,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
4a1eb17f-c2aa-48f0-78a9-cca591542855,gemini-2.5-flash-lite,membuat kue basah roti coe menghasilkan kue basah roti coe di bidang industri produk roti dan kue,10710,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
77ab86ec-3dac-495b-162e-1a58827bc813,gemini-2.5-flash-lite,membuat kemudian menjual kue menghasilkan kue di bidang industri pengolahan makanan,10710,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
32b3f58b-e63d-4722-a5a9-a84166aaaffa,gemini-2.5-flash-lite,melayani pelanggan toko roti holland bakrie metro menghasilkan penyediaan makanan (roti holland) di bidang penyediaan makanan/roti siap makan di toko holland bakrie,10710,3,True,True,0.9166666666666666,0.023570226039551553,"[True, True, True]","[0.95, 0.9, 0.9]"
5a653898-f14d-4b00-8ba4-b236563c7ad8,gemini-2.5-flash-lite,kerja di roti gembul produksi menghasilkan jasa penyedia makan minum di bidang jasa penyedia makan minum,10710,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
c0d17b6c-e574-4584-763c-4c9decbe9daf,gemini-2.5-flash-lite,membantu istri membuat aneka kue basah di rumah menghasilkan aneka macam kue basah di bidang industri makanan,10710,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
59f5a7e6-08a7-4d18-c213-8fc2e1a021dc,gemini-2.5-flash-lite,membuat dan menjual roti menghasilkan menjual roti di bidang usaha roti,10710,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
69808714-e320-4bae-592a-ba4be120240e,gemini-2.5-flash-lite,membantu membuat roti donat menghasilkan roti donat di bidang industri pengolahan,10710,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
ccecd38f-64c6-4250-dd64-5fbd07ae5977,gemini-2.5-flash-lite,membuat jajan uli dari beras ketan untuk upacara yadnya menghasilkan jajan uli dari beras ketan untuk upacara yadnya di bidang industri pengolahan,10710,3,True,True,0.9666666666666667,0.04714045207910316,"[True, True, True]","[1.0, 1.0, 0.9]"
1d462152-e3bb-43ee-5ced-684ba1f2a8cc,gemini-2.5-flash-lite,membantu ibu membuat kue roti milik orang lain di rumah orang tersebut menghasilkan kue roti di bidang industri pengolahan makanan,10710,0,False,True,0.9333333333333332,0.04714045207910316,"[False, False, False]","[0.9, 0.9, 1.0]"
433bddf2-3433-4dee-1e0a-d8bd4f384ca8,gemini-2.5-flash-lite,karyawati / membuat dan menjual aneka kue di nayla cake menghasilkan aneka cake di bidang industri kue nayla cake,10710,3,True,True,0.9933333333333333,0.009428090415820642,"[True, True, True]","[0.98, 1.0, 1.0]"
f8dd7708-ff8c-436e-de3a-9c1bf75735f0,gemini-2.5-flash-lite,membuat kue kering berbahan dasar sagu menghasilkan kue cincin kerupuk sagu di bidang penyediaan makan minum,10710,3,True,True,0.9333333333333332,0.04714045207910316,"[True, True, True]","[0.9, 1.0, 0.9]"
495bbea2-74ec-4f48-4ecb-157d139e2962,gemini-2.5-flash-lite,membuat donat untuk dijual menghasilkan donat di bidang industri pengolahan makanan,10710,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
3ab42229-559a-4013-cb9e-459d1e4f086c,gemini-2.5-flash-lite,kasubsi bagian tanaman menghasilkan produksi gula di bidang pengolahan tebu,10721,3,True,True,0.9,0.0,"[True, True, True]","[0.9, 0.9, 0.9]"
157933ea-8c19-4e6c-048d-1edcb5dddc71,gemini-2.5-flash-lite,sopir truk angkut tebu dari ladang ke pabrik gula gending menghasilkan sopir truk angkut tebu di bidang sopir angkut tebu,10721,0,False,True,0.9333333333333332,0.04714045207910316,"[False, False, False]","[0.9, 1.0, 0.9]"
503b385d-1f09-44ef-ccb1-19f6dd1c2997,gemini-2.5-flash-lite,office boy menghasilkan jasa di bidang karyawan di pag,10721,0,False,True,1.0,0.0,"[False, False, False]","[1.0, 1.0, 1.0]"
0e6b3a5d-ac97-46ab-6b1a-2609183225ec,gemini-2.5-flash-lite,membuat gula merah menghasilkan gula merah di bidang industri pembuatan gula merah,10722,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
5d3c6ed3-6c0d-420b-c139-a7bce58054f3,gemini-2.5-flash-lite,membuat gula dari nira kelapa menghasilkan gula dari nira kelapa di bidang industri gula kelapa,10722,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
877f4f21-8757-41cc-25ec-b949482c32da,gemini-2.5-flash-lite,memproduksi gula aren menghasilkan gula aren di bidang industri pembuatan gula aren,10722,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
9c226d1d-f7c9-40b6-f110-95eb3f21e95f,gemini-2.5-flash-lite,membuat gula aren menghasilkan gula aren di bidang industri gula aren,10722,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
18d38412-c9ce-4a17-c0db-476870d3bbbd,gemini-2.5-flash-lite,membuat gula aren/ gula merah menghasilkan gula aren/ gula merah di bidang industri pembuatan gula aren/ gula merah,10722,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
78c82cae-a3cc-4222-8947-a6f7b1645dea,gemini-2.5-flash-lite,membantu kepala rumah tangga mengolah air aren menjadi gula aren menghasilkan gula aren di bidang industri pengolahan,10722,3,True,True,0.9333333333333332,0.04714045207910316,"[True, True, True]","[0.9, 0.9, 1.0]"
1fbc3447-8a44-42f8-43ea-4ebd6914591c,gemini-2.5-flash-lite,menjual gula aren di rumah sendiri menghasilkan gula aren di bidang pperdagangan eceran gula aren di rumah sendiri,10722,0,False,True,0.9333333333333332,0.04714045207910316,"[False, False, False]","[0.9, 0.9, 1.0]"
697223b0-8d20-4899-20c7-6fe282b54356,gemini-2.5-flash-lite,mengolah air aren menjadi gula aren menghasilkan gula aren di bidang produksi gula aren,10722,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
9eb2bf2b-4c90-4c00-cbe8-f385ae0350af,gemini-2.5-flash-lite,memasak air nira menghasilkan gula aren di bidang industri pengolahan gula aren milik sendiri,10722,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
1d85c783-30bd-4325-ee17-b14158b5933c,gemini-2.5-flash-lite,mengolah nira menjadi gula menghasilkan gula kelapa di bidang industri pengolahan,10722,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
c7decd92-0649-41cc-e4fb-314776417d07,gemini-2.5-flash-lite,pengolahan gula aren menghasilkan gula aren di bidang pengolahan gula aren,10722,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
af298a5f-29f8-49b8-e9e9-7876670ccc19,gemini-2.5-flash-lite,pengolahan gula aren menghasilkan gula aren di bidang industri pengolahan gula aren milik sendiri,10722,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
4fd5cd1e-117f-4ab2-abe6-6f5c4ed6cdff,gemini-2.5-flash-lite,membuat gula aren dari pohon aren di hutan menghasilkan gula aren di bidang industri gula aren,10722,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
a4fdc0a7-5c18-4384-8760-3f7929602139,gemini-2.5-flash-lite,membuat gula dari air nira/aren menghasilkan produk gula aren di bidang industri pengolahan mikro gula aren,10722,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
e29a686f-b2c9-41a6-d37d-bf5dd40dcbe9,gemini-2.5-flash-lite,peternak kambing menghasilkan daging kambing di bidang peternakan sendiri,10722,0,False,True,1.0,0.0,"[False, False, False]","[1.0, 1.0, 1.0]"
b10c0ff3-119d-48a7-cb4b-065ce95931c4,gemini-2.5-flash-lite,mengolah nira menjadi gula merah menghasilkan gula merah di bidang industri pengolahan gula merah,10722,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
c97414f4-f4a4-43fb-e46e-d7c223390500,gemini-2.5-flash-lite,membantu memasak air nira menjadi gula merah milik keluarga menghasilkan gula merah di bidang industri pengolahan air nira menjadi gula merah,10722,3,True,True,1.0,0.0,"[True, True, True]","[1.0, 1.0, 1.0]"
b0762c09-6f6e-4b64-593c-cea11f79e7d6,gemini-2.5-flash-lite,menjual kembang kelapa menghasilkan kembang kelapa di bidang pedagang eceran,10729,0,False,True,1.0,0.0,"[False, False, False]","[1.0, 1.0, 1.0]"
e0b4a7ac-6b01-4c5a-7273-bfe5448c2ff8,gemini-2.5-flash-lite,menyadap nira lontar menghasilkan gula air di bidang perkebunan,10729,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
8c7a623d-b3b9-4338-81dd-c637e41df43d,gemini-2.5-flash-lite,packing menghasilkan jasa pergudangan di bidang pergudangan makanan,10732,0,False,True,1.0,0.0,"[False, False, False]","[1.0, 1.0, 1.0]"
50ecbb8b-4573-4486-b84c-1d1d29f0c569,gemini-2.5-flash-lite,karyawan pt mitti menghasilkan jasa karyawan di bidang konstruksi,10734,0,False,True,1.0,0.0,"[False, False, False]","[1.0, 1.0, 1.0]"
bf2d8948-6145-4ab2-1422-fc98545a6e8b,gemini-2.5-flash-lite,"mengolah makanan ringan untuk dijual ke pedagang eceran( tutup ditoko) menghasilkan kerupuk siap makan, mie pedas dan rempeyek di bidang industri pengolahan makanan",10740,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
8487fb59-9a3d-4fd1-a1ef-a4d9e76f62b4,gemini-2.5-flash-lite,mengelola pabrik mie kuning di rumah menghasilkan mie kuning untuk bakso di bidang industri mie rumahan,10740,3,True,True,0.9333333333333332,0.04714045207910316,"[True, True, True]","[1.0, 0.9, 0.9]"
b0af4e2d-0e4a-40b5-0549-5e1cb6805ee7,gemini-2.5-flash-lite,packing mie menghasilkan mie instan di bidang packing mie pt. karunia alam segar,10740,3,True,True,0.9433333333333334,0.0329983164553722,"[True, True, True]","[0.98, 0.9, 0.95]"
a7430147-55a5-48c5-c6bb-c5832d60de52,gemini-2.5-flash-lite,"produksi mie kuning, mie ayam, melipat miesoa,. memperbaiki mesin jika ada yang rusak ikut orang menghasilkan mie basah seperti mie ayam, mie kuning, mie tiau di bidang pabrik mie gajah mada ,. pemasok atau menyediakan produk makanan berupa mie ayam, mie kuning, mie tiau basah,",10740,3,True,True,0.9266666666666666,0.03771236166328251,"[True, True, True]","[0.98, 0.9, 0.9]"
532a083c-df8d-4d4e-46fb-418c3b07ed09,gemini-2.5-flash-lite,produksi tempe dan tahu di rumah milik sendiri menghasilkan tempe dan tahu di bidang produsen tempe dan tahu milik sendiri,10750,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
54d6760d-277d-4b1b-0df8-b48363d1459e,gemini-2.5-flash-lite,membantu mengantarkan peyek ke pedagang keliling menghasilkan peyek di bidang industri peyek,10750,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
e921154c-c9da-48c1-b860-b84b9e5801dd,gemini-2.5-flash-lite,"menjual gorengan diwarung menghasilkan goreng tahu, pisang dll di bidang industri makanan gorengan pisang, tahu dll",10750,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
640d0432-8815-4dd0-709d-0cf99a3127d6,gemini-2.5-flash-lite,membuat kripik tempe menghasilkan membuat kripik tempe di bidang perdanggan,10750,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
d74fb13d-5a8f-4643-49f6-c7025474eb3e,gemini-2.5-flash-lite,karyawan produksi pembuatan kamir menghasilkan kamir di bidang pengolahan kue kamir,10750,3,True,True,0.9,0.0,"[True, True, True]","[0.9, 0.9, 0.9]"
cd2c3e02-1eef-45fd-8ca5-a06f8e8bfcb8,gemini-2.5-flash-lite,laboratorium pt surya indoalgas menghasilkan agar agar di bidang industri pengolahan agar2,10750,3,True,True,0.9,0.0,"[True, True, True]","[0.9, 0.9, 0.9]"
48be6214-fef2-4954-b3f7-1be0ad7ba573,gemini-2.5-flash-lite,membantu membuat dan menjual gorengan tahu isi di rumah sendiri menghasilkan gorengan tahu isi di bidang industri pengolahan,10750,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
ab99cd2f-e269-4e62-cf36-e5930800cec1,gemini-2.5-flash-lite,memasak ketringan milik tetangga menghasilkan jasa ketring di bidang ketringan,10750,0,False,True,0.8833333333333333,0.023570226039551608,"[False, False, False]","[0.85, 0.9, 0.9]"
fab141e0-273b-4571-e3d3-d3065d5d6ef1,gemini-2.5-flash-lite,"menjual gorengan menghasilkan gorengan tempe,tahu dll di bidang usaha perorangan penjual gorengan",10750,0,False,True,0.9333333333333332,0.04714045207910316,"[False, False, False]","[0.9, 1.0, 0.9]"
51be6c83-1a85-4f95-32a2-ea97673cb036,gemini-2.5-flash-lite,membuat dan menjual bakso dan tahu kukus menghasilkan bakso dan tahu kukus di bidang industri pengolahan dari tepung,10750,3,True,True,0.9666666666666667,0.04714045207910316,"[True, True, True]","[1.0, 0.9, 1.0]"
440d2698-46b1-42b5-71ba-82f39341fef2,gemini-2.5-flash-lite,memproduksi abon ikan menghasilkan abon ikan tuna di bidang industri pengolagan,10750,3,True,True,0.9666666666666667,0.04714045207910316,"[True, True, True]","[1.0, 1.0, 0.9]"
0ffc40bd-dc4a-4f8b-e7a1-c2406467cc41,gemini-2.5-flash-lite,membantu menyiapkan jualan nasi kuning menghasilkan jualan nasi kuning di bidang jualan nasi kuning,10750,2,True,False,0.9,0.0,"[True, False, True]","[0.9, 0.9, 0.9]"
75819ba4-e97c-4daa-32a2-860a6be1d35a,gemini-2.5-flash-lite,menjual makanan dan minuman siap saji yang di olah/di produksi sendiri menghasilkan makanan dan minuman di bidang industri pengolahan makanan,10750,3,True,True,0.9333333333333332,0.04714045207910316,"[True, True, True]","[0.9, 1.0, 0.9]"
d9dea199-b3eb-4c71-deb7-94dbd3b6e7ad,gemini-2.5-flash-lite,menjual keripik sambal menghasilkan kripik sambal di bidang menjual keripik sambal dirumah milik sendiri,10750,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
c027d06a-be56-4cee-166a-54e3819f2b2b,gemini-2.5-flash-lite,menerima pesanan kue basah menghasilkan kue basah di bidang kue basah,10750,2,True,False,0.9,0.0,"[True, True, False]","[0.9, 0.9, 0.9]"
b709d3f3-b28c-41d8-6b85-4b5352df8410,gemini-2.5-flash-lite,membuat bakso dirumah sendiri menghasilkan bakso di bidang membuat bakso dirumah sendiri,10750,3,True,True,0.9,0.0,"[True, True, True]","[0.9, 0.9, 0.9]"
15f163d3-2449-4f20-5791-cc2ce202c081,gemini-2.5-flash-lite,"membantu ibu dalam proses pembuatan dan penjualan bakso menghasilkan bakso ikan, bakso isi mercon, bakso tahu dll di bidang industri pembuatan makanan bakso",10750,3,True,True,0.9666666666666667,0.04714045207910316,"[True, True, True]","[1.0, 1.0, 0.9]"
6e76dc0a-c578-41fc-d9ac-ec1d488461ec,gemini-2.5-flash-lite,membuat lontong menghasilkan lontong di bidang penyediaan makanan,10750,3,True,True,0.9,0.0,"[True, True, True]","[0.9, 0.9, 0.9]"
601f921b-bb2c-4d2a-79d6-d3b719944254,gemini-2.5-flash-lite,memasak menghasilkan sayuran mateng di bidang industri pengolahan,10750,3,True,True,0.9333333333333332,0.04714045207910316,"[True, True, True]","[0.9, 0.9, 1.0]"
c3229d36-4082-47f7-6c74-1dc502bd63b4,gemini-2.5-flash-lite,pisang bakar gepe menghasilkan pisang di bidang makanan,10750,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
8a2ad350-9025-488d-bf11-87a6990ec6c8,gemini-2.5-flash-lite,jualan online seperti cireng menghasilkan makanan ringan di bidang makaman ringan,10750,0,False,True,0.9,0.0,"[False, False, False]","[0.9, 0.9, 0.9]"
