uuid,text,kbli_code,run_id,model,timestamp,is_correct,confidence_score,reasoning,alternative_codes,alternative_reasoning,api_metadata,source_file,text_length,length_bin
4b3eee1b-80d1-4e74-1361-6c51a91cbb6f,krani produksi menghasilkan cpo di bidang pabrik kelapa sawit,10431,1,gemini-2.5-flash-lite,2025-07-30 11:23:28.384857,True,1.0,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan 'krani produksi menghasilkan cpo di bidang pabrik kelapa sawit' secara langsung menggambarkan aktivitas utama dari sebuah pabrik pengolahan kelapa sawit yang menghasilkan minyak mentah (CPO). Kode KBLI `10431` mencakup 'Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)', yang definisinya adalah 'usaha pengolahan kelapa sawit menjadi minyak mentah (crude palm oil/CPO)'. Deskripsi pekerjaan ini sangat sesuai dengan aktivitas utama yang dijelaskan dalam KBLI tersebut. Tidak ada indikasi aktivitas pendukung atau aktivitas ganda yang dominan.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.0207982063293457, 'timestamp': '2025-07-30T11:23:28.384062', 'usage': {'prompt_tokens': 1400, 'completion_tokens': 207, 'total_tokens': 1607}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,61,"(49.772, 95.6]"
4b3eee1b-80d1-4e74-1361-6c51a91cbb6f,krani produksi menghasilkan cpo di bidang pabrik kelapa sawit,10431,2,gemini-2.5-flash-lite,2025-07-30 11:23:31.007225,True,1.0,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan 'krani produksi menghasilkan cpo di bidang pabrik kelapa sawit' secara langsung menyebutkan aktivitas utama yang dilakukan, yaitu 'menghasilkan cpo' (Crude Palm Oil) dalam konteks 'pabrik kelapa sawit'. Kode KBLI 10431 mencakup 'Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)' dan deskripsinya secara spesifik menyatakan 'usaha pengolahan kelapa sawit menjadi minyak mentah (crude palm oil/CPO)'. Ini sangat sesuai dengan deskripsi pekerjaan yang diberikan, yang mengindikasikan bahwa pekerjaan tersebut adalah bagian dari aktivitas inti pabrik pengolahan kelapa sawit untuk memproduksi CPO.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.3426320552825928, 'timestamp': '2025-07-30T11:23:31.006906', 'usage': {'prompt_tokens': 1400, 'completion_tokens': 224, 'total_tokens': 1624}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,61,"(49.772, 95.6]"
4b3eee1b-80d1-4e74-1361-6c51a91cbb6f,krani produksi menghasilkan cpo di bidang pabrik kelapa sawit,10431,3,gemini-2.5-flash-lite,2025-07-30 11:23:32.161043,True,1.0,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan ""krani produksi menghasilkan cpo di bidang pabrik kelapa sawit"" secara langsung menggambarkan aktivitas inti dari sebuah pabrik kelapa sawit yang memproduksi Crude Palm Oil (CPO). Kode KBLI 10431, yaitu ""Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)"", secara spesifik mencakup usaha pengolahan kelapa sawit menjadi minyak mentah (CPO). Deskripsi pekerjaan tersebut sangat sesuai dengan deskripsi KBLI yang menyatakan ""usaha pengolahan kelapa sawit menjadi minyak mentah (crude palm oil/CPO)"". Peran 'krani produksi' adalah bagian integral dari proses produksi ini. Tidak ada indikasi aktivitas pendukung atau aktivitas sekunder lainnya yang dominan dalam deskripsi ini yang akan mengalihkan klasifikasi ke KBLI lain.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.0779407024383545, 'timestamp': '2025-07-30T11:23:32.160598', 'usage': {'prompt_tokens': 1400, 'completion_tokens': 249, 'total_tokens': 1649}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,61,"(49.772, 95.6]"
7c01a2b3-d7ce-43ee-bbca-3f3507eff5e9,karyawan proses buah menghasilkan jasa industri di bidang perusahan sawit,10431,1,gemini-2.5-flash-lite,2025-07-30 11:23:33.668792,True,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan 'karyawan proses buah menghasilkan jasa industri di bidang perusahan sawit' secara langsung merujuk pada proses pengolahan kelapa sawit. KBLI 10431 secara spesifik mencakup 'Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)' yang mendeskripsikan usaha pengolahan kelapa sawit menjadi minyak mentah (CPO). Frasa 'proses buah' dan 'perusahan sawit' dalam deskripsi pekerjaan sangat sesuai dengan aktivitas utama yang dicakup oleh KBLI 10431, yaitu pengolahan kelapa sawit menjadi CPO. Tidak ada indikasi aktivitas pendukung atau aktivitas sekunder yang dominan dalam deskripsi.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.1043367385864258, 'timestamp': '2025-07-30T11:23:33.668339', 'usage': {'prompt_tokens': 1401, 'completion_tokens': 226, 'total_tokens': 1627}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,73,"(49.772, 95.6]"
7c01a2b3-d7ce-43ee-bbca-3f3507eff5e9,karyawan proses buah menghasilkan jasa industri di bidang perusahan sawit,10431,2,gemini-2.5-flash-lite,2025-07-30 11:23:35.291269,True,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1. Deskripsi pekerjaan 'karyawan proses buah menghasilkan jasa industri di bidang perusahan sawit' secara langsung merujuk pada aktivitas pengolahan kelapa sawit di sebuah perusahaan sawit. Kode KBLI 10431 'Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)' secara spesifik mencakup 'usaha pengolahan kelapa sawit menjadi minyak mentah (crude palm oil/CPO)'. Deskripsi pekerjaan sangat sesuai dengan kegiatan inti yang dijelaskan dalam KBLI ini, yaitu proses pengolahan buah sawit menjadi CPO.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 0.9007742404937744, 'timestamp': '2025-07-30T11:23:35.290807', 'usage': {'prompt_tokens': 1401, 'completion_tokens': 193, 'total_tokens': 1594}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,73,"(49.772, 95.6]"
7c01a2b3-d7ce-43ee-bbca-3f3507eff5e9,karyawan proses buah menghasilkan jasa industri di bidang perusahan sawit,10431,3,gemini-2.5-flash-lite,2025-07-30 11:23:36.921630,True,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan 'karyawan proses buah menghasilkan jasa industri di bidang perusahan sawit' secara langsung mengacu pada proses pengolahan buah sawit menjadi produk industri. KBLI 10431 mencakup 'Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)' yang dideskripsikan sebagai 'usaha pengolahan kelapa sawit menjadi minyak mentah (crude palm oil/CPO) yang masih perlu diolah lebih lanjut dan biasanya produk ini dipakai oleh industri lain.' Deskripsi pekerjaan ini sangat sesuai dengan aktivitas utama yang dicakup oleh KBLI 10431, yaitu pengolahan kelapa sawit menjadi minyak mentah.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 0.9665968418121338, 'timestamp': '2025-07-30T11:23:36.921189', 'usage': {'prompt_tokens': 1401, 'completion_tokens': 216, 'total_tokens': 1617}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,73,"(49.772, 95.6]"
499b260f-e62d-4843-d2e6-84a033084509,mengurus ekspor minyak menghasilkan minyak cpo di bidang pengolahan kelapa sawit,10431,1,gemini-2.5-flash-lite,2025-07-30 11:24:13.236102,True,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1, yang menyatakan bahwa KBLI harus menggambarkan aktivitas bisnis utama dari tempat kerja, bukan peran individu. Deskripsi pekerjaan 'mengurus ekspor minyak menghasilkan minyak cpo di bidang pengolahan kelapa sawit' secara langsung merujuk pada aktivitas inti dari pengolahan kelapa sawit menjadi minyak mentah (Crude Palm Oil/CPO). Kode KBLI 10431 secara spesifik mencakup 'Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)' dan deskripsinya menyatakan 'usaha pengolahan kelapa sawit menjadi minyak mentah (crude palm oil/CPO)'. Frasa 'menghasilkan minyak cpo' dalam deskripsi pekerjaan sangat selaras dengan deskripsi KBLI. Meskipun disebutkan 'mengurus ekspor', ini adalah bagian dari proses penjualan produk hasil pengolahan CPO, bukan aktivitas utama yang berbeda. Aktivitas utama yang dijelaskan adalah pengolahan kelapa sawit menjadi CPO.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.3450238704681396, 'timestamp': '2025-07-30T11:24:13.235525', 'usage': {'prompt_tokens': 1404, 'completion_tokens': 270, 'total_tokens': 1674}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,80,"(49.772, 95.6]"
499b260f-e62d-4843-d2e6-84a033084509,mengurus ekspor minyak menghasilkan minyak cpo di bidang pengolahan kelapa sawit,10431,2,gemini-2.5-flash-lite,2025-07-30 11:24:14.787269,True,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan menyebutkan 'mengurus ekspor minyak menghasilkan minyak cpo di bidang pengolahan kelapa sawit'. KBLI 10431 mencakup 'Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)' dan deskripsinya menyatakan 'usaha pengolahan kelapa sawit menjadi minyak mentah (crude palm oil/CPO) yang masih perlu diolah lebih lanjut dan biasanya produk ini dipakai oleh industri lain'. Frasa 'menghasilkan minyak cpo' secara langsung sesuai dengan aktivitas utama yang dijelaskan dalam KBLI 10431. Frasa 'mengurus ekspor' menunjukkan aktivitas terkait penjualan produk utama yang dihasilkan oleh industri tersebut, bukan aktivitas pendukung yang terpisah. Oleh karena itu, pekerjaan tersebut terkait langsung dengan kegiatan inti dari industri pengolahan minyak mentah kelapa sawit.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.1142690181732178, 'timestamp': '2025-07-30T11:24:14.786957', 'usage': {'prompt_tokens': 1404, 'completion_tokens': 250, 'total_tokens': 1654}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,80,"(49.772, 95.6]"
499b260f-e62d-4843-d2e6-84a033084509,mengurus ekspor minyak menghasilkan minyak cpo di bidang pengolahan kelapa sawit,10431,3,gemini-2.5-flash-lite,2025-07-30 11:24:17.682878,True,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan menyatakan 'mengurus ekspor minyak menghasilkan minyak cpo di bidang pengolahan kelapa sawit'. Kode KBLI yang diberikan, 10431, secara spesifik mencakup 'Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)' dan deskripsinya menyebutkan 'usaha pengolahan kelapa sawit menjadi minyak mentah (crude palm oil/CPO) yang masih perlu diolah lebih lanjut dan biasanya produk ini dipakai oleh industri lain'. Frasa 'menghasilkan minyak cpo di bidang pengolahan kelapa sawit' secara langsung merujuk pada aktivitas utama pengolahan kelapa sawit menjadi CPO, yang merupakan inti dari KBLI 10431. Frasa 'mengurus ekspor' merujuk pada fungsi penjualan atau distribusi produk hasil pengolahan tersebut, yang merupakan bagian dari aktivitas bisnis utama perusahaan pengolah CPO, bukan aktivitas pendukung terpisah. Oleh karena itu, kode tersebut sesuai dengan aktivitas yang dijelaskan dalam deskripsi pekerjaan.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.1419038772583008, 'timestamp': '2025-07-30T11:24:17.682464', 'usage': {'prompt_tokens': 1404, 'completion_tokens': 288, 'total_tokens': 1692}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,80,"(49.772, 95.6]"
eb027418-776a-41d0-46bc-92e0ebb3e8ec,karyawan perusahaan menghasilkan dryer produksi kayu di bidang pt korindo asiki,10431,1,gemini-2.5-flash-lite,2025-07-30 11:24:19.466628,False,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan Aturan Validasi Inti #3 (Verifikasi Aktivitas Utama). Deskripsi pekerjaan adalah 'karyawan perusahaan menghasilkan dryer produksi kayu di bidang pt korindo asiki'. Ini jelas menunjukkan bahwa karyawan tersebut bekerja di sebuah perusahaan yang memproduksi 'dryer produksi kayu'. KBLI 10431 adalah 'Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)', yang mencakup pengolahan kelapa sawit menjadi CPO. Aktivitas produksi kayu sama sekali tidak sesuai dengan industri pengolahan kelapa sawit. Oleh karena itu, kode yang diberikan tidak tepat.","['16221', '16291']","Kode yang lebih sesuai kemungkinan besar adalah kode yang berkaitan dengan industri pengolahan kayu. Misalnya, 16221 (Industri Barang dari Kayu untuk Konstruksi) atau 16291 (Industri Barang-barang Lain dari Kayu, Arang Kayu, Barang-barang dari Gabus, Rotan, Bambu dan Sejenisnya), tergantung pada jenis dryer produksi kayu yang spesifik.","{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.5834345817565918, 'timestamp': '2025-07-30T11:24:19.466227', 'usage': {'prompt_tokens': 1401, 'completion_tokens': 304, 'total_tokens': 1705}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,79,"(49.772, 95.6]"
eb027418-776a-41d0-46bc-92e0ebb3e8ec,karyawan perusahaan menghasilkan dryer produksi kayu di bidang pt korindo asiki,10431,2,gemini-2.5-flash-lite,2025-07-30 11:24:21.371270,False,0.95,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan Aturan Validasi Inti #2 (Identifikasi dan Kecualikan Aktivitas Tambahan/Pendukung). Deskripsi pekerjaan menyebutkan ""karyawan perusahaan menghasilkan dryer produksi kayu di bidang pt korindo asiki"". Ini menunjukkan bahwa perusahaan tersebut terlibat dalam produksi kayu atau peralatan terkait kayu (dryer produksi kayu). KBLI yang diberikan, 10431 (Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)), secara spesifik mencakup pengolahan kelapa sawit menjadi minyak mentah (CPO). Deskripsi pekerjaan sama sekali tidak berkaitan dengan industri minyak kelapa sawit. Sebaliknya, aktivitas yang disebutkan lebih dekat dengan industri pengolahan kayu atau manufaktur mesin untuk industri kayu. Oleh karena itu, kode KBLI yang diberikan tidak sesuai dengan aktivitas utama perusahaan yang tersirat dari deskripsi pekerjaan.","['16291', '28299']","Kode yang lebih sesuai kemungkinan adalah 16291 (Industri Barang Lain Dari Kayu; Barang Anyaman Dan Kerajinan Dari Bahan Tumbuhan Lainnya) jika fokus utamanya adalah pengolahan kayu, atau 28299 (Penciptaan Mesin dan Peralatan Lainnya Yang Serbaguna; Pemasangan Mesin dan Peralatan Industri) jika perusahaan memproduksi mesin seperti 'dryer produksi kayu'.","{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.5367326736450195, 'timestamp': '2025-07-30T11:24:21.361208', 'usage': {'prompt_tokens': 1401, 'completion_tokens': 360, 'total_tokens': 1761}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,79,"(49.772, 95.6]"
eb027418-776a-41d0-46bc-92e0ebb3e8ec,karyawan perusahaan menghasilkan dryer produksi kayu di bidang pt korindo asiki,10431,3,gemini-2.5-flash-lite,2025-07-30 11:24:23.012161,False,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan Aturan Validasi Inti #2 (Identifikasi dan Pengecualian Kegiatan Tambahan/Pendukung). Deskripsi pekerjaan adalah 'karyawan perusahaan menghasilkan dryer produksi kayu di bidang pt korindo asiki'. KBLI yang diberikan, 10431 (Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)), mengklasifikasikan aktivitas pengolahan kelapa sawit menjadi CPO. Deskripsi pekerjaan secara eksplisit menyebutkan 'menghasilkan dryer produksi kayu'. Ini menunjukkan bahwa aktivitas utama perusahaan yang disebutkan dalam deskripsi pekerjaan adalah terkait dengan produksi peralatan untuk industri kayu, bukan pengolahan kelapa sawit. Oleh karena itu, kode KBLI 10431 tidak sesuai.","['28292', '25121']","Kode yang lebih sesuai kemungkinan adalah 28292 (Pabrikasi Mesin-mesin Pengolah Kayu dan Kertas) atau 25121 (Pabrikasi Peralatan Pabrik Pengolahan Kayu), karena deskripsi pekerjaan secara langsung menyebutkan produksi 'dryer produksi kayu', yang merupakan peralatan untuk industri kayu.","{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.6353275775909424, 'timestamp': '2025-07-30T11:24:23.011844', 'usage': {'prompt_tokens': 1401, 'completion_tokens': 321, 'total_tokens': 1722}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,79,"(49.772, 95.6]"
4c0aa4ae-c384-43a9-cc4a-147d765d1be5,merebus buah kelapa sawit di pt. toscano kecamatan bambalamotu menghasilkan minyak kelapa sawit di bidang industri minyak kelapa sawit,10431,1,gemini-2.5-flash-lite,2025-07-30 11:24:24.453152,True,1.0,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan #3 (Verifikasi Aktivitas Utama). Deskripsi pekerjaan 'merebus buah kelapa sawit di pt. toscano kecamatan bambalamotu menghasilkan minyak kelapa sawit di bidang industri minyak kelapa sawit' secara jelas menggambarkan aktivitas operasional inti dari sebuah pabrik pengolahan kelapa sawit. KBLI 10431 mencakup 'Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)' dan deskripsinya menyatakan 'usaha pengolahan kelapa sawit menjadi minyak mentah (crude palm oil/CPO)'. Proses 'merebus buah kelapa sawit menghasilkan minyak kelapa sawit' adalah inti dari kegiatan produksi CPO. Oleh karena itu, deskripsi pekerjaan ini sangat sesuai dengan KBLI 10431.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.1178386211395264, 'timestamp': '2025-07-30T11:24:24.452631', 'usage': {'prompt_tokens': 1417, 'completion_tokens': 246, 'total_tokens': 1663}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,134,"(95.6, 141.2]"
4c0aa4ae-c384-43a9-cc4a-147d765d1be5,merebus buah kelapa sawit di pt. toscano kecamatan bambalamotu menghasilkan minyak kelapa sawit di bidang industri minyak kelapa sawit,10431,2,gemini-2.5-flash-lite,2025-07-30 11:24:25.604483,True,0.98,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan secara eksplisit menyebutkan 'merebus buah kelapa sawit di pt. toscano kecamatan bambalamotu menghasilkan minyak kelapa sawit di bidang industri minyak kelapa sawit'. KBLI 10431 mencakup 'Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)' dan deskripsinya menyatakan 'usaha pengolahan kelapa sawit menjadi minyak mentah (crude palm oil/CPO) yang masih perlu diolah lebih lanjut dan biasanya produk ini dipakai oleh industri lain'. Aktivitas 'merebus buah kelapa sawit ... menghasilkan minyak kelapa sawit' sangat sesuai dengan deskripsi pengolahan kelapa sawit menjadi minyak mentah (CPO). Tidak ada indikasi aktivitas sekunder atau peran pendukung yang dominan dalam deskripsi tersebut. Oleh karena itu, kode KBLI 10431 akurat.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.0278408527374268, 'timestamp': '2025-07-30T11:24:25.603946', 'usage': {'prompt_tokens': 1417, 'completion_tokens': 259, 'total_tokens': 1676}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,134,"(95.6, 141.2]"
4c0aa4ae-c384-43a9-cc4a-147d765d1be5,merebus buah kelapa sawit di pt. toscano kecamatan bambalamotu menghasilkan minyak kelapa sawit di bidang industri minyak kelapa sawit,10431,3,gemini-2.5-flash-lite,2025-07-30 11:24:27.324915,True,1.0,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan ""merebus buah kelapa sawit di pt. toscano kecamatan bambalamotu menghasilkan minyak kelapa sawit di bidang industri minyak kelapa sawit"" secara jelas menjelaskan aktivitas utama dari sebuah unit usaha yang memproses kelapa sawit menjadi minyak kelapa sawit mentah (Crude Palm Oil/CPO). KBLI 10431 memiliki deskripsi ""Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)"" yang mencakup ""usaha pengolahan kelapa sawit menjadi minyak mentah (crude palm oil/CPO) yang masih perlu diolah lebih lanjut dan biasanya produk ini dipakai oleh industri lain."" Kegiatan ""merebus buah kelapa sawit"" adalah langkah awal dalam proses pengolahan tersebut untuk menghasilkan CPO. Oleh karena itu, deskripsi pekerjaan ini secara akurat sesuai dengan KBLI 10431.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.2709121704101562, 'timestamp': '2025-07-30T11:24:27.324349', 'usage': {'prompt_tokens': 1417, 'completion_tokens': 259, 'total_tokens': 1676}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,134,"(95.6, 141.2]"
ccfb9ec9-e8cc-4cf3-ec0d-f4a1a04d6377,"memantau pengolahan minyak kelapa sawit, operator boiler pt. wilmar menghasilkan pengolahan minyak kelapa sawit di bidang pengolahan minyak kelapa sawit",10431,1,gemini-2.5-flash-lite,2025-07-30 11:24:28.319343,True,1.0,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan 'memantau pengolahan minyak kelapa sawit, operator boiler pt. wilmar menghasilkan pengolahan minyak kelapa sawit di bidang pengolahan minyak kelapa sawit' secara jelas merujuk pada aktivitas operasional inti dalam pengolahan minyak kelapa sawit. KBLI 10431 'Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)' mencakup usaha pengolahan kelapa sawit menjadi minyak mentah (CPO). Deskripsi pekerjaan secara langsung menggambarkan proses pengolahan CPO, yang merupakan aktivitas utama yang dicakup oleh KBLI ini. Tidak ada indikasi bahwa pekerjaan ini adalah peran pendukung atau bahwa aktivitas utama perusahaan adalah sesuatu yang lain.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 0.9549171924591064, 'timestamp': '2025-07-30T11:24:28.318805', 'usage': {'prompt_tokens': 1423, 'completion_tokens': 225, 'total_tokens': 1648}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,152,"(141.2, 186.8]"
ccfb9ec9-e8cc-4cf3-ec0d-f4a1a04d6377,"memantau pengolahan minyak kelapa sawit, operator boiler pt. wilmar menghasilkan pengolahan minyak kelapa sawit di bidang pengolahan minyak kelapa sawit",10431,2,gemini-2.5-flash-lite,2025-07-30 11:24:30.874140,True,1.0,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Kegiatan Usaha Utama Perusahaan) dan #3 (Verifikasi Kegiatan Utama). Deskripsi pekerjaan ""memantau pengolahan minyak kelapa sawit, operator boiler pt. wilmar menghasilkan pengolahan minyak kelapa sawit di bidang pengolahan minyak kelapa sawit"" secara jelas menggambarkan aktivitas operasional inti dari sebuah pabrik pengolahan kelapa sawit. Kode KBLI 10431 mencakup ""Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)"" dengan deskripsi ""usaha pengolahan kelapa sawit menjadi minyak mentah (crude palm oil/CPO) yang masih perlu diolah lebih lanjut dan biasanya produk ini dipakai oleh industri lain."" Pekerjaan sebagai operator boiler dan pemantauan proses pengolahan minyak kelapa sawit sangat sesuai dengan kegiatan produksi minyak mentah kelapa sawit yang dijelaskan dalam KBLI 10431. Tidak ada indikasi bahwa pekerjaan ini adalah peran pendukung atau bahwa perusahaan memiliki aktivitas utama lain yang berbeda dari pengolahan minyak kelapa sawit.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.208817958831787, 'timestamp': '2025-07-30T11:24:30.873999', 'usage': {'prompt_tokens': 1423, 'completion_tokens': 294, 'total_tokens': 1717}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,152,"(141.2, 186.8]"
ccfb9ec9-e8cc-4cf3-ec0d-f4a1a04d6377,"memantau pengolahan minyak kelapa sawit, operator boiler pt. wilmar menghasilkan pengolahan minyak kelapa sawit di bidang pengolahan minyak kelapa sawit",10431,3,gemini-2.5-flash-lite,2025-07-30 11:24:32.117449,True,1.0,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan 'memantau pengolahan minyak kelapa sawit, operator boiler pt. wilmar menghasilkan pengolahan minyak kelapa sawit di bidang pengolahan minyak kelapa sawit' secara langsung menggambarkan aktivitas inti dari pengolahan kelapa sawit menjadi minyak mentah. Kode KBLI 10431 (Industri Minyak Mentah Kelapa Sawit (Crude Palm Oil)) secara spesifik mencakup 'usaha pengolahan kelapa sawit menjadi minyak mentah (crude palm oil/CPO)'. Deskripsi pekerjaan ini sangat sesuai dengan definisi tersebut, menunjukkan bahwa pekerjaan tersebut dilakukan di sebuah fasilitas yang memang bergerak dalam produksi CPO, yang merupakan aktivitas utama sesuai dengan KBLI yang diberikan.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.0331919193267822, 'timestamp': '2025-07-30T11:24:32.116861', 'usage': {'prompt_tokens': 1423, 'completion_tokens': 225, 'total_tokens': 1648}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,152,"(141.2, 186.8]"
d8e50d8f-7554-42b3-f0f7-ccc9195ce13a,mencatat masuk dan keluarnya barang minyak goreng musimas menghasilkan minyak goreng di bidang perusahaan minyak goreng,10437,1,gemini-2.5-flash-lite,2025-07-30 11:24:33.967967,True,0.9,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan 'mencatat masuk dan keluarnya barang minyak goreng musimas menghasilkan minyak goreng di bidang perusahaan minyak goreng' secara jelas menunjukkan keterlibatan dalam aktivitas operasional yang berkaitan dengan produksi dan pengelolaan barang (minyak goreng) dalam sebuah perusahaan minyak goreng. Kode KBLI 10437 mencakup 'Industri Minyak Goreng Kelapa Sawit', yang mendeskripsikan usaha pengolahan lebih lanjut minyak mentah kelapa sawit menjadi minyak goreng kelapa sawit yang siap dikonsumsi, termasuk penambahan zat tertentu untuk meningkatkan kualitas. Deskripsi pekerjaan yang menyebutkan 'menghasilkan minyak goreng' dan 'barang minyak goreng' sangat sesuai dengan kegiatan inti dari industri pengolahan minyak goreng kelapa sawit seperti yang dijelaskan dalam KBLI 10437. Meskipun deskripsi pekerjaan sedikit ambigu dengan penyebutan 'mencatat masuk dan keluarnya barang', konteks utamanya ('menghasilkan minyak goreng di bidang perusahaan minyak goreng') menegaskan bahwa ini adalah bagian dari operasional utama perusahaan pengolahan minyak goreng, bukan peran pendukung seperti administrasi umum atau gudang yang terpisah. Oleh karena itu, kode tersebut dianggap sesuai.",[],,"{'model': 'gemini-2.5-flash-lite', 'temperature': 0.7, 'attempt': 1, 'response_time': 1.4031755924224854, 'timestamp': '2025-07-30T11:24:33.967669', 'usage': {'prompt_tokens': 1447, 'completion_tokens': 316, 'total_tokens': 1763}}",mini_test_with_ids_gemini-2_5-flash-lite.jsonl,119,"(95.6, 141.2]"
